<mention> <total_count> <total_unique_doc_count>
Clinton Hillary Rodham	14	14
Clean vocals	49	42
Clean vocalist	3	3
Clean vocal	2	2
Clean Vocals	45	40
Clean Vocal	2	1
Clean Singing	18	16
Claudia Inez Bachman	4	3
Classic rock music	20	20
Classic rock	693	595
Classic Rock music	8	8
Classic Rock Music	1	1
Classic Rock	1552	1123
Classic ROck	1	1
Circuit Justice	26	21
Chosŏn Minjujuŭi Inmin Konghwaguk	3	3
Chorus vocals	12	8
Chorus Vocals	13	8
Chinese intervention in Korea	2	2
Children s School	226	208
Childhood Cancer	83	63
Child Model	5	5
Chief Executive Officer of the Walt Disney Company	1	1
Chennai, India	62	62
Chennai India	382	338
Charity Golf	57	53
Chancellor of the University of California at Berkeley	2	1
Cephalopod molluscs	2	2
Cephalopod Molluscs	1	1
Cephalopod Bed	2	2
Case (SQL)	1	1
Captain of Cricket	10	10
Capitol Hill	2085	1682
Cancerous tumors	1	1
Cancerous cells	5	5
Cancer therapy	11	11
Cancer therapeutics	1	1
Cancer patient	4	4
Cancer pathology	3	3
Cancer god	2	2
Cancer genetics	1	1
Cancer diagnosis	29	29
Cancer center	4	4
Cancer Treatments	8	8
Cancer Therapy	65	54
Cancer Therapeutics	34	27
Cancer Sciences	17	16
Cancer Research	3078	1939
Cancer Patient s	2	2
Cancer Medicine	25	22
Cancer Like	2	2
Cancer Disease	1	1
Cancer Diagnosis	14	14
Cancer Care	365	280
Cancer Biology	89	80
Canadian Olympian	1	1
Canadian Monarch	5	5
Campbeltown single malts	2	2
Campbeltown Single Malts	3	3
Californian University of Berkley	1	1
California, Berkeley	3	3
California s	8032	6168
California magazine	19	17
California berkeley	2	2
California at Berkeley	1686	1574
California University	744	619
California Representative	23	21
California Magazine	35	30
California Golden Bears	1549	1105
California Berkeley	13901	9502
Cal Track & Field	1	1
Cal Golden Bears	26	26
Cal Berkeley	35	33
Cal Alumni Association	5	5
CRICKET TEAM	4	2
CRICKET COACH	1	1
CRICKET CLUB	4	3
CRICKET BAT	1	1
COLLEGE SPORTS	3	2
COLLEGE FOOTBALL	4	4
COLLEGE BASKETBALL	2	2
CO PRODUCTION	3	2
CLASSIC ROCK	1	1
CERN. European Organization for Nuclear Research	3	3
CERN Institute	1	1
CERN European Organization for Nuclear Research	14	14
CERN Accelerator	1	1
CDX High Yield Index	1	1
CCF Intervention	1	1
CALIFORNIA BERKELEY	1	1
Butler Democrat	3	3
Business Startup	5	3
Business StartUp	4	3
Business Start-up	1	1
Bush Cricket	6	6
Bureau of Naturalization and Immigration	1	1
Bureau of Immigration and Naturalization	3	3
Bureau of Immigration	125	110
Buffy. The Vampire Slayer	5	5
Buffy, the Vampire Slayer	2	2
Buffy the vampire slayer	3	3
Buffy the vampire Slayer	6	2
Buffy the Vampire slayer teleseries	1	1
Buffy the Vampire slayer	2	2
Buffy the Vampire Slayer's	1	1
Buffy the Vampire Slayer''	1	1
Buffy the Vampire Slayer tv series	1	1
Buffy the Vampire Slayer tv	1	1
Buffy the Vampire Slayer television show	2	2
Buffy the Vampire Slayer television	29	28
Buffy the Vampire Slayer series	3	3
Buffy the Vampire Slayer s	9	9
Buffy the Vampire Slayer TV series	11	11
Buffy the Vampire Slayer TV	19	18
Buffy the Vampire Slayer Series	2	2
Buffy the Vampire Slayer 1997	46	46
Buffy the Vampire Slayer (TV series)	4	4
Buffy the Vampire Slayer	2298	1467
Buffy franchise	4	4
Buffy contre les vampires	8	7
Buffy a Caça-Vampiros	1	1
Buffy The Vampire Slayer television	1	1
Buffy The Vampire Slayer TV	2	2
Buffy The Vampire Slayer	58	55
Buffy Summers	148	122
Buena Vista Home Entertainment	95	85
British queen	33	31
British monarch's personal representative	1	1
British monarch	549	510
British football	335	304
British association football	75	75
British Queen Elizabeth II	6	6
British Press	295	245
British India	6817	5637
British Football	49	43
Britain's Queen Elizabeth II	1	1
Britain s Queen Elizabeth II	6	6
Brit rock	10	8
Brandon Jones	107	74
Brahmard confederacy	2	2
Boys'/girls' soccer	1	1
Boys'/girls' golf	1	1
Boys' soccer	1	1
Boys' golf	1	1
Boys' Soccer	1	1
Boys' Golf	1	1
Boys soccer	187	164
Boys golf	86	84
Boys Soccer	736	566
Boys Golf	439	336
Boys Girls Soccer	26	26
Boys Girls Golf	13	13
Boys Football	228	199
Boxing coach	8	8
Boxing Scoring	4	3
Boston School of Technology	3	3
Book of Fiction	17	17
Bombay film industry	6	5
Bombay cinema	4	4
Bombay Film Industry	3	3
Bollywood soundtrack	5	5
Bollywood song and dance	2	2
Bollywood s	152	143
Bollywood project-	1	1
Bollywood music	137	127
Bollywood movies	285	263
Bollywood movie	2	2
Bollywood films	1028	848
Bollywood film industry	190	181
Bollywood film	2194	2055
Bollywood cinema	45	43
Bollywood actress	474	388
Bollywood actors and actresses	6	6
Bollywood actor	484	398
Bollywood Zoellick	1	1
Bollywood Soundtrack	1	1
Bollywood Now	1	1
Bollywood Musicals	1	1
Bollywood Movies	27	25
Bollywood Hindi	31	31
Bollywood Films	38	37
Bollywood Film Industry	6	6
Bollywood Film	43	38
Bollywood Dance Troupe	1	1
Bollywood Dance	23	18
Bollywood Cinema	127	127
Bollywood Actress	35	21
Bollywood Actor	39	29
Boeing Model 747	1	1
Boeing C-19	1	1
Blue Ivy Carter	16	12
Blue Ivy	26	18
Blended Scotch	49	32
Bill and Hillary Clinton	99	89
Bill Clinton	7888	6298
Bilal Saeed	16	9
Big Four	1598	1158
Big Five	739	497
Bhārat Gaṇarājya	1	1
Beyoncé singer	2	2
Beyoncé s	790	435
Beyoncé Singer	1	1
Beyoncé Musician	1	1
Beyoncé Knowles Carter	2	2
Beyoncé Knowles	513	423
Beyoncé Giselle Knowles Carter	1	1
Beyoncé Giselle Knowles	2	1
Beyoncé Beyoncé	1	1
Beyonce s	59	51
Beyonce Knowles-Carter	2	1
Beyonce Knowles	4	3
Beverage company	7	7
Beverage Industry	10	9
Beverage Company	168	127
Berkley University in California	1	1
Berkely University	4	4
Berkeley, University of California	1	1
Berkeley, California Campus	1	1
Berkeley, California	1988	1904
Berkeley s	990	780
Berkeley in	2413	2274
Berkeley edu	11	10
Berkeley campus	245	199
Berkeley based	40	38
Berkeley University of California	2069	1877
Berkeley University	2304	2079
Berkeley UC	66	64
Berkeley EDU	2	1
Berkeley Campus	37	26
Berkeley California	1602	1404
Berkeley Astronomical Department	1	1
Berkeley (California)	1	1
Beijing Olympics	1815	1537
Beach Football	39	27
Battle of South Korea	2	2
Basketball teams	2425	1991
Basketball scholarship	4	3
Basketball program	43	38
Basketball Scholarship	4	4
Basketball Program	28	24
Basic Education	22	18
Barry Obama	6	4
Barron Trump	6	4
Barclays Premiership	8	8
Barclays Premier League	72	69
Barclays Football	2	2
Barclays English Premier League	2	2
Barclaycard Premiership	20	18
Barclay's Premier League	1	1
Barclay s Premier League	3	3
Barak Obama	4	4
Barack and Michelle Obama	26	24
Barack Obama’s	3	3
Barack Obama, U.S. Senator, Illinois, 2008 Democratic nominee for U.S. President	1	1
Barack Obama's	27	27
Barack Obama s	1412	1329
Barack Obama administration	90	81
Barack Obama Jr	3	3
Barack Obama II	1	1
Barack Obama Fundraising Concert	1	1
Barack Obama	12068	9258
Barack O Bama	4	2
Barack II	1	1
Barack Hussein Obama II	3	3
Barack Hussein Obama	23	18
Barack Hussein	23	18
Barack H. Obama II	1	1
Barack H. Obama	43	43
Barack H Obama	13	13
Barack ""Barry"" Obama	1	1
Barach Obama	1	1
Band photos	29	29
Band photography	34	34
Band photo	37	36
Band Photos	17	17
Band Photography	22	22
Band Photo	21	20
Bacterial enzymes	22	22
Backup vocals	81	53
Backup vocalist	9	6
Backup vocal	3	2
Backup singing	6	2
Backup singers	15	12
Backup singer	5	5
Backup Vocals	88	56
Backup Vocalist	9	3
Backup Singer	10	8
Backing vocals	2227	1317
Backing vocalists	140	139
Backing vocalist	31	28
Backing vocal	54	32
Backing singers	7	7
Backing singer	10	6
Backing lead vocals	1	1
Backing and Lead Vocals	1	1
Backing Vocals	3482	1702
Backing Vocalists	5	5
Backing Vocalist	23	11
Backing Vocal	118	55
Backing V.	2	1
Backing Singers	4	3
Backing Lead Vocals	3	2
Backing Howling...	1	1
Background vocals	1999	1168
Background vocalist	8	6
Background vocal	16	13
Background singers	7	7
Background singer	8	8
Background Vocals	1913	675
Background Vocalists	11	11
Background Vocalist	48	24
Background Vocal Chords	1	1
Background Vocal	86	34
Background Singers	23	16
Back-up vocals	1	1
Back-up Vocals	1	1
Back vocals	19	12
Back vocal	6	6
Back up vocals	42	32
Back up singers	1	1
Back up Vocals	25	15
Back Vocals	23	19
Back Vocal	1	1
Back Up Vocals	19	10
Back Photo	6	6
Baby Lady Gaga	4	4
BUFFY THE VAMPIRE SLAYER	1	1
BOAT RACE	8	2
BG Vocals	2	2
BEVERAGE COMPANY	2	1
BERKELEY UC	1	1
BACKUP SINGERS	1	1
BACKING VOCALS	2	1
BACK Vocals	1	1
BACK UP	3	3
B. Vocals	3	1
B Vocals	30	15
B Obama	3	3
Aviva premiership	3	3
Aviva Premiership.	1	1
Aviva Premiership team	10	10
Aviva Premiership club	1	1
Aviva Premiership Rugby	4	4
Aviva Premiership Final	9	9
Aviva Premiership	863	658
Aviva English Premiership	1	1
Australian-rules football	1	1
Australian rules soccer	3	3
Australian rules footballers	12668	12612
Australian rules footballer	4477	3511
Australian rules football's	1	1
Australian rules football s	12	11
Australian rules football	19490	16727
Australian rules foctball	1	1
Australian rules club	12	11
Australian rules Football	3	3
Australian rules	36981	20144
Australian game	320	282
Australian footballers	29	28
Australian footballer	1753	1463
Australian football	1185	1025
Australian cricketer	1383	1205
Australian Rules footballer	122	104
Australian Rules football player	30	24
Australian Rules football	496	474
Australian Rules Footballer	43	27
Australian Rules Football	561	453
Australian Rules	1455	1203
Australian Primary Care	1	1
Australian Football League	6338	4841
Australian Football Club	468	358
Australian Football	8709	5701
Australia rules football	3	3
Australia Rules football	1	1
Aussie rules football	8	8
Aussie rules	48	45
Aussie Rules football	10	10
Aussie Rules Football	15	15
Aussie Rules	221	131
Audrey Wyler	2	2
Audio Producer	22	14
Athletics Coach	15	14
Athletic coach	6	6
Athletic Coach	5	5
Association soccer	7	6
Association rules	91	88
Association footballers	1143	1136
Association footballer	29	26
Association football/soccer	1	1
Association football team	26	26
Association football soccer	36	33
Association football player	53	49
Association football or soccer	4	4
Association football or ''soccer''	1	1
Association football Soccer	2	2
Association football Player	9	9
Association football Club	3	3
Association football (soccer)	4	4
Association football	80011	74504
Association Soccer	14	12
Association Footballers	12	12
Association Footballer	48	46
Association Football team	3	3
Association Football soccer	3	3
Association Football player	11	10
Association Football club	13	13
Association Football Team	8	8
Association Football Soccer	6	6
Association Football Club	300	272
Association Football (soccer)	2	2
Association Football	1178	921
Association Foot ball	1	1
Association Foot Ball	39	37
Associated Students of the University of California	10	10
Associated Football clubs	2	2
Associated Football	6	6
Associate Justice	2689	1963
Assistant-Coach Scout	1	1
Assistant production	6	6
Assistant producer	67	62
Assistant manager	159	151
Assistant head coach	26	24
Assistant coaches	473	388
Assistant coach	1540	837
Assistant Production	30	29
Assistant Producer	178	145
Assistant Manager	711	633
Assistant Head coach	3	3
Assistant Head Coach	171	161
Assistant Coaches	201	157
Assistant Coach	2297	1569
Assistant Basketball Coach	18	13
Ass. Coach	1	1
Ass Coach	6	5
Asiatic Command	1	1
Asian Sikh Indian heritage	1	1
Asian Indian	144	120
Artistic production	13	13
Artistic Production	19	15
Artist s Model	55	45
Artist Formerly Known as Prince	8	8
Artist Formerly Known As Prince	2	2
Art Photography	212	176
Art Photographer	12	12
Apple wood	6	4
Apple trees	16	15
Apple tree	58	55
Apple s	3279	2148
Apple production	3	3
Apple blossoms	3	2
Apple Trees	53	48
Apple Tree	447	321
Apple Store	392	313
Apple Macbook	8	8
Apple MacBook	30	28
Apple Inc.	1251	1178
Apple Blossom	202	153
Anti-Tammany Democrat	1	1
Anti-Nebraska Democrat	1	1
Anti cancer	14	14
Anti Tammany Democrat	1	1
Anti Democratic	8	5
Anti Cancer	35	28
Ancient Persia	83	79
Ancient Indian	460	393
American version of the sport	3	3
American supreme court	1	1
American style football	1	1
American style Football	1	1
American spring football	1	1
American rock singer	239	238
American rock 'n' roll drummer	1	1
American record producer	1	1
American professional football	335	285
American professional	8	8
American pop songs	65	64
American pop	3053	2834
American politician	20036	16835
American league AL	1	1
American league	62	59
American horror films	1133	1133
American gridiron football	70	68
American gridiron	76	74
American game	1543	1364
American footballer	436	345
American football's	2	2
American football video game	1	1
American football s	20	19
American football player	13658	11275
American football helmet	6	6
American football field	43	40
American football Field	1	1
American football 	1	1
American football	97300	46051
American equivalent	4	4
American collegiate	1	1
American college football	2912	2835
American college basketball	884	869
American college	5946	5490
American code	13	12
American baseball league	2	2
American Supreme Court	35	33
American Representatives	3	3
American Professional Football	304	229
American President	633	576
American NCAA	42	37
American League's	1	1
American League s	314	285
American League baseball club	1	1
American League Central Division	51	48
American League Baseball Club	2	1
American League Baseball	7	6
American League AL	468	453
American League (AL)	12	12
American League	12451	6250
American Korean War	33	33
American House of Representatives	3	3
American Football field	3	3
American Football	7345	4473
American Foot Ball	2	2
American Democratic party	6	6
American Democratic Party	477	476
American Democratic	642	619
American Congressman	80	68
American College sports	1	1
American College basketball	7	7
American Base-Ball League	1	1
Amazon’s Kindle Store	1	1
Amazon's Kindle	2	2
Amazon s Kindle Store	5	5
Amazon s Kindle	39	35
Amazon Whispernet	1	1
Amazon Kindle Store	3	3
Amazon Kindle Paperwhite	2	2
Amazon Kindle Fire	28	25
Amazon Kindle 2	2	2
Amazon Kindle	375	305
Amateur photographer	5	5
Amateur cricket	1	1
Amateur Football	1412	898
Amateur Cricket	8	8
Amanda Tanner	12	8
Alternative rock	2358	2252
Allied Dunbar premiership	1	1
Allied Dunbar Premiership	35	23
All vocals	171	166
All Vocals	32	25
Alexander Nevermind	3	2
Alec Brooks	1	1
Album producer	19	19
Album Producer	104	65
Al-Qaeda in Iraq	58	57
Al-Furqan Media Productions	1	1
Al Qaeda in Iraq	50	40
Al Hayat Media Center	3	3
Al Furqan Media Productions	1	1
Al Furqan Media Foundation	1	1
Air Force	147448	52666
Air Breathing Engines	1	1
Afternoon newspaper	2	2
Afternoon Paper	1	1
African American president	114	104
Advertising photography	1	1
Advertising Photography	8	8
Advanced Cancer	2	2
Additional vocals	330	254
Additional vocalist	2	2
Additional production	307	271
Additional producer	4	4
Additional oohs and aahs	1	1
Additional backing vocals	59	50
Additional background vocals	60	56
Additional Voices	2701	612
Additional Vocals	202	151
Additional Production	183	140
Additional Producer	39	22
Additional Photography	22	20
Additional Backing vocals	4	3
Additional Backing Vocals	16	10
Additional Background vocals	8	8
Additional Background Vocals	21	10
AVIVA Premiership	1	1
AUSTRALIAN RULES	2	2
AUSTRALIAN FOOTBALL	2	2
ASSOCIATION FOOT BALL	18	18
ART PHOTOGRAPHY	1	1
ANSI SQL	11	9
AMERICAN LEAGUE	1	1
AMATEUR FOOTBALL	1	1
AM pop	7	7
ALTERNATIVE POP	1	1
AL pennant	12	12
AL West title	1	1
AL West	172	138
AL East Division	15	15
AL East	195	166
AL Champion	20	20
AL Central Division	16	15
AIDS-related cancer	4	4
AIDS related cancer	6	6
AFL footy	6	6
AFL footballer	209	118
AFL football players	2	2
AFL football	265	238
AFL Player	46	31
ABC Sports network	1	1
ABC Sports Network	1	1
ABC Disney	32	30
A series of films	7	7
A New Hope	465	363
A League	7140	3438
90s song	1	1
90s Song	2	2
80s rock	38	37
80s Rock	10	10
80's rock	1	1
80's hits	3	3
80 s rock	24	24
80 s metal	5	5
80 s hits	13	13
80 s Rock	4	4
80 s Pop	6	5
80 s Metal	4	4
80 s Hits	12	12
747 jumbo jets	3	3
747 jumbo jet	15	15
747 aircraft	63	59
747 Jumbo jet	2	2
747 Jumbo Jet	7	7
747 Freighter	5	5
747 Combi	2	2
6.25 war	5	5
50th Anniversary of the end of the Korean War	1	1
5-per-team footballer	1	1
44th president of the United States	12	12
44th Presidents	2	2
44th President of the United States	90	85
3d simulation	1	1
3D worlds	26	22
3D virtual environments	7	6
3D virtual cockpit	2	1
3D Simulation	6	6
378 first-class cricket matches	1	1
360 virtual reality	2	1
360 Virtual Reality	3	1
3 Disney channels	1	1
29 states	175	171
29 States	8	8
28 states	200	164
28 States	4	4
21st-century horror	1	1
21st Eurovision Song Contest	4	4
2016/17 Aviva premiership	1	1
2015 contest	169	107
2014/15 season	18	18
2014 Tour de France	111	99
2014 Tesla S P8	1	1
2011 hindi film	2	1
2011 Tour de France	88	78
2011 Hindi film	19	19
2007 contest	92	84
2006 Tour de France	116	95
2001 Contest	19	19
1992 Eurovison Song Contest	1	1
1990s rock	37	37
1990s Rock	5	5
1987 Contest	19	18
1980s rock	97	94
1980s pop	210	201
1980s Rock	17	17
1980s Pop	8	8
1977 film	557	542
1977 Film	19	19
1974 Contest	20	20
1970s rock	4	4
1958 contest	9	8
1953 war	1	1
1953 Cease-Fire in Korea	1	1
1950s Korea	1	1
1950 invasion	7	7
15th century renaissance	1	1
11-woman division	1	1
11-man football	1	1
11 woman	11	11
11 man football	43	35
11 Man Football	2	2
